,id,original_title,tags,vote_average
3695,5689,The Blue Lagoon,two small child and a ship's cook survive a shipwreck and find safety on an idyllic tropical island soon however the cook die and the young boy and girl be leave on their own day become year and emmeline (brooke shields) and richard (christopher atkins) make a home for themselves surround by exotic creature and nature's beauty but will they ever see civilization again? romance adventure drama sexual_identity shipwreck lover strand marooned pacific_island teenager deserted_island tropical_island lost_at_sea brooke_shields christopher_atkins leo_mckern william_daniels jeffrey_kleiser randal_kleiser,5.8
3696,712,Four Weddings and a Funeral,four wedding and a funeral be a british comedy about a british man name charles and an american woman name carrie who go through numerous wedding before they determine if they be right for one another comedy drama romance upper_class love_at_first_sight wedding_vows marriage_proposal yuppie love_of_one's_life lone_wolf snob witness bride bridegroom bridesmaid funeral clumsy_fellow friendship wed gay_couple hugh_grant andie_macdowell james_fleet simon_callow john_hannah mike_newell,6.6
3697,13342,Fast Times at Ridgemont High,follow a group of high school student grow up in southern california base on the real-life adventure chronicle by cameron crowe stacy hamilton and mark ratner be look for a love interest and be help along by their old classmate linda barrett and mike damone respectively the center of the film be hold by jeff spicoli a perpetually stone surfer dude who face off with the resolute mr hand who be convince that everyone be on dope comedy sex based_on_novel nudity friendship high_school shopping_mall bikini bong teacher coming_of_age marijuana loss_of_virginity drug_humor teen_movie rock_'n'_roll stoner irreverence teen_comedy dream_sequence convenience_store teenage_pregnancy woman_director abortion surfer_dude sean_penn jennifer_jason_leigh judge_reinhold phoebe_cates brian_backer amy_heckerling,7.0
3698,10339,Moby Dick,in 1841 young ishmael sign up for service abroad the pequod a whaler sail out of new bedford the ship be under the command of captain ahab a strict disciplinarian who exhort his men to find moby dick the great white whale ahab lose his his leg to that creature and be desperate for revenge a the crew soon learn he will stop at nothing to gain satisfaction adventure drama based_on_novel captain boat obsession shipwreck stroke_of_fate whale walrus revenge gregory_peck richard_basehart leo_genn james_robertson_justice harry_andrews john_huston,6.9
3699,1429,25th Hour,the filmed adaptation from david benioff's novel of the same name set in new york a convict drug dealer name monty have one day leave of freedom before he be send to prison anger blame frustration betrayal guilt and loneliness be theme on this last day of friend family party say goodbye and set thing straight a spike lee joint crime drama prison prisoner dream drug_dealer nightclub american_dream male_friendship melancholy girlfriend friendship aftercreditsstinger edward_norton philip_seymour_hoffman barry_pepper rosario_dawson anna_paquin spike_lee,7.2
3700,9303,Bound,corky a tough female ex con and her lover violet concoct a scheme to steal million of stashed mob money and pin the blame on violet's crook boyfriend caeser crime drama romance thriller prison women's_prison suspense mafia lesbian gangster ex-con woman_director jennifer_tilly gina_gershon joe_pantoliano john_p _ryan christopher_meloni lilly_wachowski,6.9
3701,641,Requiem for a Dream,the hope and dream of four ambitious people be shatter when their drug addiction begin spiral out of control a look into addiction and how it overcome the mind and body crime drama drug_addiction junkie heroin speed diet unsociability illegal_prostitution ellen_burstyn jared_leto jennifer_connelly marlon_wayans christopher_mcdonald darren_aronofsky,7.9
3702,27686,State Fair,during their annual visit to the iowa state fair the frake family enjoy many adventure proud patriarch abel (charles winninger) have high hope for his champion swine blueboy; and his wife melissa (fay bainter) enter the mincemeat and pickle contest with hilarious result music romance state_fair jeanne_crain dana_andrews dick_haymes vivian_blaine charles_winninger walter_lang,6.2
3703,65749,"Tango, no me dejes nunca",a dangerous love affair inspire a director to create the most spectacular and bodly seductive dance film ever make 1998 oscar nominee best foreign language film drama foreign romance dancer tango musical love miguel_ángel_solá cecilia_narova mía_maestro juan_carlos_copes carlos_saura,6.8
3704,6106,Salvador,a second rat journalist from the u try his luck in el salvador during the military dictatorship in the 1980s drama civil_war dictator journalist guerrilla loss_of_lover revolution war_correspondent civil_rights_movement_ picture_journalist el_salvador dictatorship james_woods jim_belushi michael_murphy john_savage tony_plana oliver_stone,7.0
3705,252680,Moms' Night Out,yearn for an evening without their kid some friend plan a night out but to do this their husband need to watch the kid what can go wrong? comedy wife_husband_relationship stress child mother_daughter_relationship parenthood parent parent_child_relationship duringcreditsstinger sarah_drew sean_astin patricia_heaton logan_white robert_amaya_ jon_erwin,5.5
3706,141,Donnie Darko,after narrowly escape a bizarre accident a troubled teenager be plague by vision of a large bunny rabbit that manipulate him to commit a series of crime fantasy drama mystery parents_kids_relationship airplane time_travel school_presentation school_performance suburbia vision morality teenager jake_gyllenhaal jena_malone patrick_swayze maggie_gyllenhaal drew_barrymore richard_kelly,7.7
3707,66607,Salvando al Soldado Perez,la vida ha llevado a julián pérez por caminos equivocados pero el destino le presentará a este hombre la oportunidad de encontrar su redención cuando e enviado a la misión más peligrosa y noble de toda su vida una misión ordenada por la única autoridad que todavía respeta su madre doña elvira julián debe viajar hasta el otro extremo del mundo a un lugar llamado irak a traer de vuelta vivo a su hermano menor el soldado de infantería juan pérez con la promesa hecha julián pérez regresa a su natal sinaloa donde reclutará a un comando de elite destinado a cumplir una misión suicida: viajar a irak y salvar al soldado pérez action comedy foreign joaquín_cosio gerardo_taracena jaime_camil miguel_rodarte jesús_ochoa beto_gómez,6.1
3708,17139,Karakter,j w katadreuffe be the son of joba katadreuffe and a b drevenhaven though fully neglect by joba dreverhaven ensure the succesfull career of his son mostly unseen though he sue his son a few time the son katadreuffe succeed but at great cost drama foreign history law_and_ethics jan_decleir fedja_van_huêt betty_schuurman tamar_van_den_dop mike_van_diem,7.7
3709,12079,Spun,over the course of three day ross a college dropout addict to crystal-meth encounter a variety of oddball folk - include a stripper name nikki and her boyfriend the local meth producer the cook - but all he really want to do be hook up with his old girlfriend amy comedy crime drama independent_film speed_freak junky_cop boy_toy porn_magazine dope_selling crank handcuffed_to_a_bed cctv veterinary_clinic needlepoint needle older_woman_younger_woman_relationship telephone_sex jason_schwartzman mickey_rourke brittany_murphy john_leguizamo chloe_hunter jonas_åkerlund,6.6
3710,39800,Life During Wartime,friend family and lover struggle to find love forgiveness and meaning in an almost war-torn world riddle with comedy and pathos follow solondz's film happiness (1998) comedy drama dark_comedy independent_film ally_sheedy paul_reubens shirley_henderson allison_janney michael_kenneth_williams todd_solondz,6.3
3711,4550,친절한 금자씨,after a 13-year imprisonment for the kidnap and murder of a 6 year old boy beautiful lee guem-ja start seek revenge on the man that be really responsible for the boy's death with the help of fellow inmate and reunite with her daughter she get close and closer to her goal but will her action lead to the relief she seeks? drama thriller independent_film choi_min-sik lee_young-ae kwon_yea-young go_soo-hee kim_bu-seon park_chan-wook,7.4
3712,62116,"Nannerl, la soeur de Mozart",a re-imagined account of the early life of maria anna 'nannerl' mozart five year old than wolfgang and a musical prodigy in her own right drama royal_court overbearing_father harpsichord 18th_century marie_féret marc_barbé delphine_chuillot david_moreau rené_féret,6.2
3713,9991,Mean Machine,disgrace ex-england captain (danny 'mean machine' meehan) be throw in jail for assault two police officer he keep his head down and have the opportunity to forget everything and change the life of the prisoner these prisoner have the chance to put one over the evil guard the prisoner be lead by danny and the whole of the prison guard aside be behind them comedy drama prison sport amateur_soccer soccer_coach vinnie_jones david_kelly david_hemmings ralph_brown vas_blackwood barry_skolnick,6.0
3714,13807,放‧逐,a friendship be form between an ex-gangster and two group of hitman - those who want to protect him and those who be send to kill him action crime thriller anthony_wong francis_ng simon_yam nick_cheung richie_ren johnnie_to,7.0
3715,68818,Blackthorn,in bolivia butch cassidy (now call himself james blackthorne) pine for one last sight of home an adventure that align him with a young robber and make the duo a target for gang and lawman alike adventure action western robbery miner treachery sundance_kid native_peoples butch_cassidy sam_shepard magaly_solier eduardo_noriega stephen_rea daniel_aguirre mateo_gil,6.6
3716,12093,Lilja 4-Ever,lilya life in poverty and dream of a good life her mother move to the united state and abandon her to her aunt who neglect her lilya hang out with her friend natasha and volodya who be suicidal desperate for money she start work a a prostitute and later meet andrei he offer her a good job in sweden but when lilya arrive her life quickly enter a downward spiral crime drama suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturb oksana_akinshina artyom_bogucharsky lyubov_agapova liliya_shinkaryova elina_benenson lukas_moodysson,7.7
3717,36419,After.Life,a young woman catch between life and death and a funeral director who appear to have the gift of transition the dead but might just be intent on bury her alive drama horror mystery thriller wheelchair nightmare funeral injection cry casket shovel lily argument crucifix woman_director liam_neeson justin_long christina_ricci josh_charles chandler_canterbury agnieszka_wojtowicz-vosloo,5.4
3718,281730,Fugly,it be a story of 4 friend - dev gaurav aditya &amp; devi the cast be young &amp; fresh they be at the cusp of their life - the college have just about finish but career path be yet to be set these be the last few day of true freedom that we have all go through and still cherish these friend be conscientious they will have fun but would never cross the boundary - they all have dream and expectation from life but a they say - man propose god dispose their fun fill and care free life come to an abrupt halt when they be face with an extremely corrupt and seemingly fearless police officer this put a series of event in motion which will test their friendship and character - their life become 'fugly' comedy drama thriller jimmy_shergill mohit_marwah kiara_advani vijendar_singh arfi_lamba kabir_sadanand,5.3
3719,510,One Flew Over the Cuckoo's Nest,while serve time for insanity at a state mental hospital implacable rabble-rouser randle patrick mcmurphy inspire his fellow patient to rebel against the authoritarian rule of head nurse mildred ratched drama individual rebel self-destruction wheelchair lunatic_asylum dying_and_death rage_and_hate freedom insanity basic_rights_and_human_rights psychiatrist jack_nicholson louise_fletcher danny_devito william_redfield scatman_crothers miloš_forman,8.2
3720,362105,R.L. Stine's Monsterville: The Cabinet of Souls,teenage friend must resist the spell of an evil showman stag a house of horror show in their small town comedy horror dove_cameron katherine_mcnamara ryan_mccartan laine_macneil briana_buckmaster peter_deluise,6.9
3721,10970,Silent Movie,aspire filmmaker mel funn marty egg and dom bell go to a financially troubled studio with an idea for a silent movie in an effort to make the movie more marketable they attempt to recruit a number of big name star to appear while the studio's creditor attempt to thwart them the film contain only one word of dialogue speak by an unlikely source comedy screenplay stuntman slapstick mime hollywood silent_film mel_brooks marty_feldman dom_deluise sid_caesar harold_gould mel_brooks,6.7
3722,375290,Airlift,when iraq invade kuwait in august 1990 a callous indian businessman become the spokesperson for more than 170 000 strand countryman thriller action drama history evacuation war based_on_true_story iraq_war akshay_kumar nimrat_kaur feryna_wazheir lena purab_kohli raja_menon,7.3
3723,17663,Anne of Green Gables,at the turn of the century on prince edward island matthew cuthbert and his sister marilla decide to take on an orphan boy a help for their farm but they get an unexpected jolt when they're mistakenly send a girl instead: anne shirley anne's a dreamer with an unusual point of view far remove from marilla's pragmatic way and it's only on trial that marilla agree to keep anne drama family based_on_novel brother_sister_relationship canada village love school miniseries best_friend orphan historical kid redhead_girl megan_follows colleen_dewhurst richard_farnsworth patricia_hamilton marilyn_lightstone kevin_sullivan,8.2
3724,270938,Falcon Rising,chapman be an ex-marine in brazil's slum battle the yakuza outfit who attack his sister and leave her for dead adventure action yakuza marine fight michael_jai_white neal_mcdonough lateef_crowder laila_ali hazuki_kato ernie_barbarash,5.5
3725,116613,The Sweeney,base on the '70s uk tv show the sweeney be an action-packed british police thriller from the director of football factory jack regan (ray winstone) a hardened cop who doesn’t play by the rule be confront with a criminal from his past with sidekick george carter (ben draw aka plan b) they be put on the case of a jewellery store heist that end in a killing but be that kill really an execution in disguise? with pressure from his bos and the fact that regan be have an affair with that boss’s wife it’s not go to be easy for him to stay out of trouble action drama crime british based_on_tv_series ray_winstone ben_drew hayley_atwell damian_lewis alan_ford nick_love,5.7
3726,11826,Sexy Beast,gary be a former gangster who have make a modest amount of money from his criminal career happy to put his life of crime behind him he have retire with his wife deedee to the sunny bliss of rural spain where he live an idyllic life with his family and a few close friend but gary's contentment be rupture by an unwelcome visitor from his past don crime drama thriller spain sex nudity psychopath murder heist money gangster violence criminal retire hunt safecracker brutal leisure ray_winstone ben_kingsley ian_mcshane amanda_redman james_fox jonathan_glazer,7.0
3727,29920,Snabba Cash,a three-tiered story center around drug and organize crime and focus on a young man who become a runner for a coke dealer drama thriller crime consignment joel_kinnaman matias_varela dragomir_mrsic lisa_henni mahmut_suvakci daniel_espinosa,6.5
3728,1088,Whale Rider,on the east coast of new zealand the whangara people believe their presence there date back a thousand year or more to a single ancestor paikea who escape death when his canoe capsize by rid to shore on the back of a whale from then on whangara chief always the first-born always male have be consider paikea's direct descendant pai an 11-year-old girl in a patriarchal new zealand tribe believe she be destine to be the new chief but her grandfather koro be bind by tradition to pick a male leader pai love koro more than anyone in the world but she must fight him and a thousand year of tradition to fulfill her destiny drama family ocean loss_of_mother tradition loss_of_brother becoming_an_adult role_of_women empowerment new_zealand maori_tradition chief grandfather_granddaughter_relationship modern_society whale patriarch stick_fighting canoe patriarchy loss_of_wife woman_director keisha_castle-hughes rawiri_paratene vicky_haughton cliff_curtis grant_roa niki_caro,7.1
3729,26379,Paa,he suffer from a progeria like syndrome mentally he be 13 but physically he look 5 time old in spite of his condition auro be a very happy boy he live with his mother vidya who be a gynaecologist amol be young progressive politician he be a man with a mission auro be amol's son paa be a 'rare' story about a father-son son-father relationship drama family foreign amitabh_bachchan abhishek_bachchan vidya_balan paresh_rawal arundathi_nag,6.6
3730,34069,Cargo,the story of cargo take place on rusty space-freighter kassandra on it way to station 42 the young medic laura be the only one awake on board while the rest of the crew lie freeze in hibernation sleep in 4 month will laura's shift be over thriller mystery science_fiction space_colony space_travel simulated_reality_ spaceship suspense cargo_ship suspended_animation loneliness_in_space martin_rapold anna-katharina_schwabroh regula_grauwiller yangzom_brauen michael_finger ivan_engler,5.9
3731,10947,High School Musical,troy (zac efron) the popular captain of the basketball team and gabriella (vanessa anne hudgens) the brainy and beautiful member of the academic club break all the rule of east high society when they secretly audition for the lead in the school's musical a they reach for the star and follow their dream everyone learn about acceptance teamwork and be yourself and it's all set to fun tune and very cool dance moves! comedy drama family music tv_movie becoming_an_adult musical music high_school school_performance high_school_sports jock teenager clique theater peer_pressure teenage_romance zac_efron vanessa_hudgens ashley_tisdale lucas_grabeel corbin_bleu kenny_ortega,6.1
3732,47452,Love and Death on Long Island,giles de'ath be a widower who doesn't like anything modern he go to movie and fall in love with film star ronnie bostock he then investigate everything about the movie and ronnie after that he travel to long island city where ronnie life and meet him pretend that ronnie be a great actor and that's why giles admire him drama romance foreign obsession love obsessive_love actor john_hurt jason_priestley sheila_hancock maury_chaykin fiona_loewi richard_kwietniowski,6.9
3733,3040,Ночной дозор,"among normal human live the ""others"" possess various supernatural power they be divide up into the force of light and the force of the dark who sign a truce several century ago to end a devastating battle ever since the force of light govern the day while the night belongs to their dark opponent in modern day moscow the dark others actually roam the night a vampire while a ""night watch"" of light force among them anton the movie's protagonist try to control them and limit their outrage fantasy action thriller witch subway fight airplane owl todfeind guard blood moscow konstantin_khabenskiy vladimir_menshov galina_tyunina mariya_poroshina zhanna_friske timur_bekmambetov",6.3
3734,11386,The Crying Game,irish republican army member fergus (stephen rea) form an unexpected bond with jody (forest whitaker) a kidnapped british soldier in his custody despite the warning of fellow ira member jude (miranda richardson) and maguire (adrian dunbar) jody make fergus promise he'll visit his girlfriend dil (jaye davidson) in london and when fergus flees to the city he seek her out hound by his former ira colleague he find himself increasingly draw to the enigmatic and surprising dil romance crime drama thriller transvestism gay hostage love_of_one's_life northern_ireland homosexuality gay_interest teenage_crush soldier political_unrest stephen_rea jaye_davidson miranda_richardson forest_whitaker adrian_dunbar neil_jordan,6.9
3735,10246,Porky's,set in 1954 a group of florida high schoolers seek out to lose their virginity which lead them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harass them comedy male_nudity female_nudity sex florida virgin nudity stripper redneck school loss_of_virginity hijinks racism teenager lust mischief peeping_tom teach misadventure duringcreditsstinger voyeur canuxploitation virginity dan_monahan mark_herrier wyatt_knight cyril_o'reilly kaki_hunter bob_clark,6.1
3736,29426,Survival of the Dead,on an island off the coast of north america local resident simultaneously fight a zombie epidemic while hop for a cure to return their un-dead relative back to their human state horror science_fiction zombie alan_van_sprang kenneth_welsh kathleen_munroe devon_bostick richard_fitzpatrick george_a _romero,4.6
3737,10331,Night of the Living Dead,"a group of people try to survive an attack of bloodthirsty zombie while trap in a rural pennsylvania farmhouse although not the first zombie film night of the living dead be the progenitor of the contemporary ""zombie apocalypse"" horror film and it greatly influence the modern pop-culture zombie archetype horror brother_sister_relationship cemetery gun gas_station loss_of_father cellar house barricade zombie trap bite duane_jones judith_o'dea karl_hardman marilyn_eastman keith_wayne george_a _romero",7.5
3738,153,Lost in Translation,two lose soul visit tokyo -- the young neglected wife of a photographer and a washed-up movie star shoot a tv commercial -- find an odd solace and pensive freedom to be real in each other's company away from their life in america drama upper_class hotel_room age_difference commercial karaoke homesickness culture_clash jet_lag pop_star unsociability aftercreditsstinger woman_director bill_murray scarlett_johansson anna_faris giovanni_ribisi akiko_takeshita sofia_coppola,7.3
3739,703,Annie Hall,in the city of new york comedian alvy singer fall in love with the ditsy annie hall comedy drama romance narration neurosis comedian job_interview love singer jewish breaking_the_fourth_wall talking_to_the_audience volkswagen_beetle woody_allen diane_keaton tony_roberts carol_kane paul_simon woody_allen,7.8
3740,27191,The Greatest Show on Earth,to ensure a full profitable season circus manager brad braden engage the great sebastian though this move his girlfriend holly from her hard-won center trapeze spot holly and sebastian begin a dangerous one-upmanship duel in the ring while he pursue her on the ground action drama romance circus travelling_circus betty_hutton cornel_wilde charlton_heston dorothy_lamour gloria_grahame cecil_b _demille,6.6
3741,1365,Monster's Ball,set in the southern usa a racist white man hank fall in love with a black woman name leticia ironically hank be a prison guard work on death row who execute leticia's husband hank and leticia's inter-racial affair lead to confusion and new idea for the two unlikely lover drama romance southern_usa waitress parents_kids_relationship overweight_child loss_of_child new_love unsociability ethnic_stereotype independent_film electric_chair xenophobia halle_berry billy_bob_thornton heath_ledger sean_combs coronji_calhoun marc_forster,6.5
3742,287424,Maggie,there's a deadly zombie epidemic threatening humanity but wade a small-town farmer and family man refuse to accept defeat even when his daughter maggie becomes infect a maggie's condition worsens and the authority seek to eradicate those with the virus wade be push to the limit in an effort to protect her joely richardson co-star in this post-apocalyptic thriller horror post-apocalyptic dystopia zombie arnold_schwarzenegger abigail_breslin joely_richardson douglas_m _griffin j d _evermore henry_hobson,5.2
3743,451,Leaving Las Vegas,ben sanderson an alcoholic hollywood screenwriter who lose everything because of his drinking arrive in la vega to drink himself to death there he meet and form an uneasy friendship and non-interference pact with prostitute serum drama romance individual prostitute alcohol casino love_at_first_sight lovesickness film_producer screenwriter hotel_room dying_and_death rage_and_hate unsociability alcoholism los_angeles alcohol_abuse attempted_suicide nicolas_cage elisabeth_shue julian_sands richard_lewis steven_weber mike_figgis,7.1
3744,165864,Hansel and Gretel Get Baked,an intense new marijuana strain name “black forest” be take los angeles by storm and gretel’s stoner boyfriend can’t get enough but when the old woman grow the popular drug (lara flynn boyle) turn out to be an evil witch cooking and eat her wasted patron for their youth gretel and her brother hansel must save him from a gruesome death — or face the last high of their life horror comedy witch marijuana succubus power_company cannibalism molly_c _quinn michael_welch lara_flynn_boyle cary_elwes lochlyn_munro duane_journey,4.8
3745,987,The Front Page,a journalist suffer from burn-out want to finally say goodbye to his office – but his bos doesn’t like the idea one bit romance drama comedy chicago journalist newspaper marriage_proposal stress father-in-law newspaper_man jack_lemmon walter_matthau susan_sarandon vincent_gardenia david_wayne billy_wilder,6.9
3746,241251,The Boy Next Door,a recently cheat on married woman fall for a young man who have move in next door but their torrid affair soon take a dangerous turn thriller male_nudity female_nudity sex adultery infidelity obsession blackmail villain hidden_camera blind_date death_of_a_friend insanity high_school stalker sociopath unrequited_love neighbor unfaithfulness los_angeles principal car_accident violence sex_scene extramarital_affair tied_up car_explosion high_school_teacher fatal_attraction mother_son_relationship older_woman_younger_man_relationship critically_bashed loss_of_friend woman_in_jeopardy crying_woman damsel_in_distress erotic_thriller muscular jennifer_lopez ryan_guzman ian_nelson john_corbett kristin_chenoweth rob_cohen,4.1
3747,40494,Trapeze,"a pair of men try to perform the dangerous ""triple"" in their trapeze act problem arise when the duo be make into a trio follow the addition of a sexy female performer drama circus trapeze_artist burt_lancaster tony_curtis gina_lollobrigida katy_jurado thomas_gomez carol_reed",6.4
3748,39781,The Kids Are All Right,two woman nic and jules bring a son and daughter into the world through artificial insemination when one of their child reach age both kid go behind their mothers' back to meet with the donor life become so much more interesting when the father two mother and child start to become attached to each other comedy drama lesbian_relationship lesbian dinner motorcycle argument biological_father artificial_insemination control_freak vegetable_garden woman_director lgbt_family julianne_moore annette_bening mark_ruffalo mia_wasikowska josh_hutcherson lisa_cholodenko,6.5
3749,8337,They Live,"nada a down-on-his-luck construction worker discover a pair of special sunglass wear them he be able to see the world a it really is: people be bombard by medium and government with message like ""stay asleep"" ""no imagination"" ""submit to authority"" even scary be that he be able to see that some usually normal-looking people be in fact ugly alien in charge of the massive campaign to keep human subdue action horror science_fiction thriller dystopia social_commentary alien_invasion sunglass brawl roddy_piper keith_david meg_foster george_buck_flower peter_jason john_carpenter",7.1
3750,5925,The Great Escape,the nazi exasperate at the number of escape from their prison camp by a relatively small number of allied prisoner relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war undaunted the prisoner plan one of the most ambitious escape attempt of world war ii base on a true story adventure drama history thriller war based_on_novel optimism switzerland baseball famous_score prisoner shower world_war_ii prisoners_of_war claustrophobia nazis machinegun attempt_to_escape uniform freedom based_on_true_story prison_guard escape swastika barbed_wire solitary_confinement motorcycle motorcycle_jump alps steve_mcqueen james_garner richard_attenborough james_donald charles_bronson john_sturges,7.8
3751,8357,What the #$*! Do We (K)now!?,amanda (marlee maitlin) be a divorced woman who make a living a a photographer during the fall of the year amanda begin to see the world in new and different way when she begin to question her role in life her relationship with her career and men and what it all mean a the layer to her everyday experience fall away insertion in the story with scientist and philosopher and religious leader impart information directly to an off-screen interviewer about academic issue and amanda begin to understand the basis to the quantum world beneath during her epiphany a she consider the great question raise by the host of inserted thinker amanda slowly comprehend the various inspiration and begin to see the world in a new way documentary alternate_dimension new_age parallel_world pseudoscience theology consciousness quantum_mysticism fantasy_docudrama woman_director marlee_matlin elaine_hendrix robert_blanche john_ross_bowie robert_bailey_jr william_arntz,5.8
3752,146203,The Last Exorcism Part II,a nell sweetzer try to build a new life after the event of the first movie the evil force that once possess her return with an even more horrific plan horror thriller found_footage ashley_bell julia_garner andrew_sensenig spencer_treat_clark judd_lormand ed_gass-donnelly,4.4
3753,85350,Boyhood,the film tell a story of a divorced couple try to raise their young son the story follow the boy for twelve year from first grade at age 6 through 12th grade at age 17-18 and examine his relationship with his parent a he grow drama daily_life family's_daily_life urban_life growing_up domestic_abuse coming_of_age parent divorce family divorced_parents abusive_husband ellar_coltrane patricia_arquette ethan_hawke elijah_smith lorelei_linklater richard_linklater,7.5
3754,512,Scoop,an american journalism student in london scoop a big story and begin an affair with an aristocrat a the incident unfurls comedy mystery upper_class prostitute journalist drown newspaper magic tarot_card magic_show lordship suspicion_of_murder headline funeral investigation daughter music_instrument afterlife swimming_pool murder wealth american united_kingdom scarlett_johansson hugh_jackman woody_allen ian_mcshane kevin_mcnally woody_allen,6.4
3755,13408,The Wash,with the rent due and his car boot sean (dr dre) have to come up with some end and fast when his best buddy and roommate dee loc (snoop dogg) suggest that sean get a job bust suds down at the local car wash action comedy sex fight music illegal_drug black_american_stereotype cashier disgruntled_worker low_rider caller_id duringcreditsstinger dr _dre snoop_dogg dj_pooh angell_conwell bruce_bruce dj_pooh,5.3
3756,47816,3 Strikes,"brian hook play a character who be just release from jail and the state adopt a ""3 strikes"" rule for felon that involve serious penalty hook have 2 strike and want to change his life for the good when a friend pick him up they be pull over and his friend shoot at police officer and hook escape now hook a wanted man must clear his name of have nothing to do with the shoot action comedy romance sport brian_hooks n'bushe_wright faizon_love e-40 starletta_dupois dj_pooh",5.9
3757,10744,The Cooler,(william h macy) work at a la vega casino where he use his innate ability to bring about misfortune in those around him to jinx gambler into lose his impose bos shelly kaplow (alec baldwin) be happy with the arrangement but bernie find unexpected happiness when he begin date attractive waitress natalie belisario (maria bello) drama romance casino jinx bad_luck william_h _macy alec_baldwin maria_bello shawn_hatosy paul_sorvino wayne_kramer,6.7
3758,11536,The Misfits,while file for a divorce beautiful ex-stripper roslyn taber end up meet age cowboy-turned-gambler gay langland and former world war ii aviator guido racanelli the two men instantly become infatuated with roslyn and on a whim the three decide to move into guido's half-finished desert home together when grizzle ex-rodeo rider perce howland arrive the unlikely foursome strike up a business capture wild horse drama action romance decision reno mustang falling_in_love divorce clark_gable marilyn_monroe montgomery_clift thelma_ritter eli_wallach john_huston,6.8
3759,9782,The Night Listener,in the midst of his crumble relationship a radio show host begin speak to his big fan a young boy via the telephone but when question about the boy's identity come up the host's life be throw into chaos drama thriller radio_station radio_presenter radio_transmission independent_film toni_collette robin_williams joe_morton bobby_cannavale rory_culkin patrick_stettner,5.5
3760,18713,The Jerky Boys,"when two unemployed telephone prankster decide to use their vocal ""talents"" to impersonate a chicago mob bos and curry favor with organize crime in new york the trouble begin it isn't long before johnny and kamal (the ""jerky boys"" of crank call fame) be want by the local mafia the police and their neighbor comedy crime new_york telephone_joke gangster john_g _brennan kamal_ahmed alan_arkin william_hickey vincent_pastore james_melkonian",4.8
3761,6537,El orfanato,a woman bring her family back to her childhood home which use to be an orphanage intent on reopen it before long her son start to communicate with a new invisible friend horror drama thriller schizophrenia suppressed_past wife belén_rueda fernando_cayo roger_príncep mabel_rivera montserrat_carulla juan_antonio_bayona,7.1
3762,184345,A Haunted House 2,have exorcise the demon of his ex malcolm be start fresh with his new girlfriend and her two child after move into their dream home however malcolm be once again plague by bizarre paranormal event comedy horror haunted_house marlon_wayans jaime_pressly essence_atkins gabriel_iglesias missi_pyle michael_tiddes,5.4
3763,1809,The Rules of Attraction,the incredibly spoil and overprivileged student of camden college be a backdrop for an unusual love triangle between a drug dealer a virgin and a bisexual classmate comedy drama romance love_triangle independent_film multiple_storylines james_van_der_beek shannyn_sossamon ian_somerhalder jessica_biel kate_bosworth roger_avary,6.3
3764,2370,Topaz,a french intelligence agent become embroil in the cold war politics first with uncover the event lead up to the 1962 cuban missle crisis and then back to france to break up an international russian spy ring action drama mystery thriller new_york cia cuba cold_war suspense frederick_stafford dany_robin claude_jade michel_subor karin_dor alfred_hitchcock,6.1
3765,9809,Let's Go to Prison,when a career criminal's plan for revenge be thwart by unlikely circumstance he put his intended victim's son in his place by put him in prison and then join him comedy crime loss_of_father condom vulgar parole_board alcohol_abuse dax_shepard will_arnett chi_mcbride david_koechner dylan_baker bob_odenkirk,5.5
3766,5,Four Rooms,it's ted the bellhop's first night on the job and the hotel's very unusual guest be about to place him in some outrageous predicament it seem that this evening's room service be serve up one unbelievable happen after another crime comedy hotel new_year's_eve witch bet hotel_room sperm los_angeles hoodlum woman_director episode_film tim_roth antonio_banderas jennifer_beals madonna marisa_tomei allison_anders,6.5
3767,11013,Secretary,a young woman recently release from a mental hospital get a job a a secretary to a demand lawyer where their employer-employee relationship turn into a sexual sadomasochistic one comedy drama romance suicide clerk fetish sadomasochism lawyer hospital secretary masturbation typewriter kinky cut pantyhose bdsm workplace_romance james_spader maggie_gyllenhaal jeremy_davies lesley_ann_warren stephen_mchattie steven_shainberg,6.7
3768,19153,The Real Cancun,sixteen american college student drink flirt fight and canoodle during their spring break vacation in cancun mexico documentary independent_film laura_ramsey rick_de_oliveira,3.3
3769,10132,Talk Radio,a rude contemptuous talk show host becomes overwhelm by the hatred that surround his program just before it go national drama anonymity radio_presenter success dangerous radio_transmission independent_film eric_bogosian ellen_greene leslie_hope john_c _mcginley alec_baldwin oliver_stone,6.7
3770,16448,Waiting for Guffman,"corky st clair be a director actor and dancer in blaine missouri when it come time to celebrate blaine's 150th anniversary corky resolve to bring down the house in broadway style in this hilarious mockumentary from the people who bring you ""this be spinal tap!"" music comedy missouri independent_film mechanic in_the_closet mockumentary improvisation whisper travel_agent amateur_theater dairy_queen alien_contact fake_documentary city_council wagon_train chinese_restaurant product_licensing hidden_character christopher_guest eugene_levy fred_willard catherine_o'hara michael_hitchcock christopher_guest",7.3
